Knee_Angle,Hip_Variation,Ankle_Variation,Correct_Squat
117.98479672379918,4.22407261450399,4.421738392052642,1.0
118.34982521088779,2.921381189304582,3.4982147080170822,1.0
122.63063518870888,0.5591447323522714,0.393556034544732,1.0
96.92519000180421,15.877187307079183,16.133530025549284,0.0
94.79863494446414,1.6767674488904871,4.413260171865722,1.0
90.42021064512328,2.8666255263479195,4.8901843613588705,1.0
93.86090486102489,2.271897439071346,0.33338252945691094,1.0
147.1081451383733,0.5652857465186939,1.38786850099487,1.0
139.540461493241,2.5375585269316643,2.6951469369448007,1.0
136.80815334395623,2.753289278739743,1.2834068973643626,1.0
141.97116542783178,4.837020520457011,1.9335068314451869,1.0
125.7017763496346,4.785016730569602,2.2310178055847203,1.0
121.00395741732967,1.2255131780049515,1.519341874179867,1.0
102.01776839491643,1.1555251111819924,1.383151169597342,1.0
145.62975902743915,4.197903637193229,4.000848493570157,1.0
110.5811510940567,1.2044804879066107,4.084209603841112,1.0
135.08948876921067,4.423882758895671,2.455182734085661,1.0
124.18405099998043,4.2661574864080505,3.010798299113378,1.0
147.46125355015673,2.417826214579866,1.5962166829369095,1.0
116.98413510774238,2.2250641865340723,2.2202338608324923,1.0
104.00280420054185,2.1720213268388977,2.7525886387078025,1.0
94.08379491951754,4.75212622641703,0.05882311458518308,1.0
115.69066746159027,12.71253153263031,10.990665287553366,0.0
117.2784065523594,3.7466552223804035,1.9309703636485653,1.0
136.7460751366493,0.21528564857033528,0.3200655543883152,1.0
149.7865776953867,1.7948454672391816,2.7801570052369002,1.0
142.4016799952397,2.9480428311234643,1.1060697307666434,1.0
120.39730318209278,19.82290509267131,15.505743252094604,0.0
132.90239859067395,18.059278526324217,16.243351577010806,0.0
126.03617125260621,0.939734191478851,4.3921447718260405,1.0
130.4501009569421,17.02150273048484,14.753165117492197,0.0
92.22080012199112,1.7110548562517103,4.096111161447421,1.0
116.45141260525013,4.927870844950675,1.1480654971355193,1.0
92.98259793017523,0.41265012238770105,2.62394195327132,1.0
108.88673120379931,3.7505875308432035,2.779657859068094,1.0
131.38283857667733,2.3889236229048905,0.3453040506618743,1.0
140.54103934251503,1.687880920435831,2.654630041884558,1.0
143.91243131322202,12.11457207565806,12.078410505994299,0.0
134.58733771088407,1.7447418241985402,4.165526964496231,1.0
92.45387982719792,2.2180156702155402,2.376070014113199,1.0
130.73509556248095,3.5547075553035694,2.581047306204816,1.0
107.76981571410002,0.3053635961374723,1.319029051236833,1.0
121.06273715259795,0.32309387400010214,0.3612720059901625,1.0
104.81267944901809,11.888585980892422,15.859554784677218,0.0
118.54232653055166,2.0151021270715477,3.9784553211306712,1.0
99.6014388682018,3.3732861511709245,1.8329934125988951,1.0
115.79213045329645,1.784954457863459,0.26055233409785716,1.0
136.5150764359527,1.0313807348151731,1.9024829417245455,1.0
133.36948488170128,1.6377317860767642,1.9157470266592331,1.0
114.2211750534182,0.5238212075825,3.435719268403697,1.0
126.52888690303374,1.2785813715406054,2.1107955350357974,1.0
137.49883500631796,2.6096219979172175,1.6831049361335908,1.0
136.56949643534185,0.47560522484936807,1.065665015198856,1.0
97.5685551193179,3.471995188499413,1.3005931908896677,1.0
148.69975248262404,3.7613610251297307,3.0778451116447108,1.0
135.789861840692,4.266513633523826,1.2253238694106972,1.0
139.80802168981316,1.5473070580234243,0.6283128262573096,1.0
135.26309834078472,2.7669637380721843,2.981137108942044,1.0
107.12819999135569,4.561756061505113,0.8142157275446404,1.0
98.9849858212426,17.189024655989925,19.032848181645008,0.0
126.2918504501655,1.3066492044521145,1.743142210073621,1.0
120.19881301241702,2.2456309888767514,3.5469089415141286,1.0
136.9824509264795,4.404428184218725,1.9393670727755912,1.0
109.47828955009902,4.204538064337014,1.887700380756251,1.0
90.5640138253931,4.457196497867527,1.4291391321291154,1.0
135.52827417807578,3.761756521832314,3.125394976094758,1.0
147.02968456406933,1.7765538011475286,3.0285866175064955,1.0
95.71543514651623,3.6209404807296144,4.433372965767423,1.0
131.02148815403456,2.82907180957515,2.299956676128722,1.0
98.94238649212227,4.789286392978857,1.0493071570093848,1.0
98.08765657331823,4.934977526874227,2.424882239849042,1.0
125.96530851373717,2.372272309473782,2.0632721483291383,1.0
93.50753112753802,1.156654979618289,3.3429799119675883,1.0
135.53079947694266,3.256019301256614,0.9903450749957238,1.0
142.56052519045062,16.77623046343643,17.73903633312583,0.0
148.32656457754746,2.7719430912894207,4.262045416461279,1.0
147.1646297371821,0.028288813218408926,4.944958010897114,1.0
97.8931770164194,4.869106783980922,0.33703145471422,1.0
112.6380483053997,0.19082067025566252,4.84406336761249,1.0
102.97996423369476,2.758615047541922,1.1927275257940417,1.0
103.73112058059613,2.04346756571615,4.975832871349083,1.0
127.09303892453252,4.152334578718153,1.4394208497732337,1.0
115.11730184848733,2.460056133851393,3.717832026020363,1.0
137.27674548832078,1.6658353304126583,4.721870977917741,1.0
113.92871310756586,0.8487080906919042,0.6087549799668746,1.0
97.50502602431348,2.2438509756386638,2.444233670522862,1.0
99.79403218090366,19.758782509129013,19.444093753814848,0.0
116.3843701111959,3.471576957619191,0.23903981740776958,1.0
126.83773148451544,1.4297917033794105,2.2490193397683327,1.0
106.42200555835532,3.4041226765418378,1.0886256378159915,1.0
127.94647028894784,1.525053907617298,0.6231352205625079,1.0
122.4888331177813,4.637051808385598,0.4722851919554788,1.0
120.92074247271228,0.7532480292217386,2.7733110862333374,1.0
140.40898391711409,3.5542376895650123,1.73211135954713,1.0
143.71730013604605,2.727496367936089,1.2615884038152232,1.0
108.30174653364266,15.606067388764453,11.46506925634964,0.0
135.4030214322343,4.572662829274115,0.8048283040536314,1.0
116.55037168487432,1.7026048487453842,0.22405577512066788,1.0
96.22899079917052,3.3098099211455856,4.3448063934595735,1.0
140.5480740840823,1.691016552617572,2.114639758480488,1.0
110.33855746010727,17.847705986008776,17.64790088262194,0.0
126.74356811977674,4.155737413016456,0.5699720916039985,1.0
148.65253858216232,2.6901924061891282,4.087440161878585,1.0
141.97344143852627,3.7403341185870804,0.02880239310956878,1.0
129.46819397713253,4.139360064659535,4.543401456239238,1.0
119.1859982832679,4.197942150122654,4.901966659943119,1.0
117.3625379584555,1.833777348416032,0.7573805096250147,1.0
101.99623934317222,2.076536981576806,3.273624870510527,1.0
108.14321270966434,2.6138100563650823,2.193134552413423,1.0
149.6044011640709,4.624501296516169,4.639537210441174,1.0
90.52723450737912,14.160808720393499,12.54394081984687,0.0
111.69118194410922,4.64079564200583,0.740167360600672,1.0
118.35973982227428,11.081452343118713,10.793010349303596,0.0
92.33511460984079,0.6455581290639462,1.8063934884096917,1.0
90.20548676179563,3.2538725023836963,4.315664141834398,1.0
137.20845211526498,2.8899717420317423,0.3433937291916017,1.0
94.85178947002753,4.463029760322201,0.5257707995776167,1.0
139.8462739533998,4.446260653089614,4.0697779540510215,1.0
140.449687858199,4.433594091389236,0.5542356633910872,1.0
96.26060535019828,2.3443549675666797,1.92121420862426,1.0
115.11146670433845,2.5201298214766465,3.5584337683538108,1.0
114.5588198502843,4.502029260989032,3.6794088365490984,1.0
94.33912199181617,2.5469757289628876,0.6328352242512847,1.0
133.36823998793852,1.9132056627626675,3.617790951328204,1.0
146.2205782267098,1.6295684497494252,3.144887512385885,1.0
97.1609735876636,2.8553675154975773,2.604953501117966,1.0
98.55940032328303,0.6659936628843088,0.8925094009067513,1.0
122.66307037405191,3.660116852987017,2.537551472563664,1.0
103.17051496174103,1.4280772408681113,2.014717338587917,1.0
147.89858781222728,1.7646568694717968,3.6657302676912398,1.0
121.95688929942472,0.32869376393074246,0.16749775977982495,1.0
101.27623256385189,2.9733880210592445,2.8366332532217466,1.0
134.3309424023447,0.8601397130580024,2.354015193814722,1.0
107.92142778781398,0.1682131857975694,1.3157460144373196,1.0
135.96975592209944,2.130990072820591,3.6223640239882124,1.0
143.04893059795663,2.756729102340099,0.14431625478985965,1.0
111.24300835241637,3.039932872690865,4.321919157752059,1.0
99.81240714679369,1.3149933924239816,3.5972996843719067,1.0
105.52091657262136,10.434495375943687,10.140868870106935,0.0
102.18031762658059,0.9360837548874396,0.1805187865937108,1.0
94.79616149903856,0.23770638433252278,1.6518675524716335,1.0
134.3379343218835,16.428017825079948,17.29504727719845,0.0
119.52913419365156,1.1128149897573496,2.4485203401143223,1.0
149.5009231057005,3.853219471703124,2.3240314224701875,1.0
125.52989814959113,2.076204768180217,2.8717780912329616,1.0
105.9536082732336,13.490753256060152,18.437682082775222,0.0
121.62209861271549,4.454043016562752,0.4600592104569967,1.0
132.1907038692072,0.6098479221915004,1.0894319586862884,1.0
108.77231230857863,4.2970391231560345,1.1869180691768038,1.0
102.40655226750727,3.132603870782444,3.4180462543173693,1.0
129.60053301082303,0.5283651887949042,1.424688618359355,1.0
147.86346417693986,0.30414537465271285,2.893496207074568,1.0
128.12768735791894,0.6295287229475482,4.736929358536952,1.0
145.28944277097608,4.038306818217493,2.687542406594558,1.0
97.3434804733462,12.73697984297618,10.421507340515433,0.0
144.24239770423657,2.1350254894803418,1.0453057661073166,1.0
124.52784604122212,2.9941971850463167,2.7981173888376683,1.0
134.29003542539772,1.5803034662189837,0.5779044304269837,1.0
149.1222646722875,4.161332211721403,0.4120591658931605,1.0
143.65622040649833,1.9293042976071062,3.451672019654498,1.0
95.02678665016893,4.086449393620859,4.882865294238034,1.0
143.1191696204835,4.511866534453385,3.745752679040125,1.0
141.07315549682556,0.23444973955818793,2.8926775666232,1.0
97.3832956045386,1.0973931981495406,0.8689839583543568,1.0
113.20773624075501,3.5716536434878017,2.919469335043701,1.0
97.3961482379418,4.192410694363582,3.6795213748952484,1.0
121.56083037378158,2.224215196251345,0.9800738775421064,1.0
104.91421427794536,2.2842131557514445,2.3296553939049867,1.0
99.26855432664027,4.3340820136369915,3.6112705146412827,1.0
131.38463161098903,1.4894238818396188,2.307250665399187,1.0
148.14159588740642,0.6110481280563729,3.0108029901474036,1.0
99.43667261791332,1.8439738298037383,4.457846707423143,1.0
121.29047994595791,0.2496889548151321,1.5111596628955577,1.0
111.84401607694984,2.391813790089347,4.288631744854544,1.0
108.9510500951051,4.45222477852894,0.3784628903485737,1.0
143.6496623443786,13.266532713887045,10.476789148366489,0.0
99.9515913098547,1.904380338826357,4.424915470081172,1.0
109.16799260798426,0.03340510902551108,1.1051882590233253,1.0
93.59973870004755,3.1499472607698955,0.2657230183591508,1.0
101.9214077091948,0.13656825985189525,1.4822304754928672,1.0
107.20428792221458,1.1934708184895375,2.56789170221166,1.0
140.32787102549878,3.785834519746645,3.76156159535073,1.0
92.14670960750682,0.5013636101245483,0.9857395913087214,1.0
127.15745635023174,3.925418587676241,2.2995921248777633,1.0
120.45522158489015,4.152738598495186,1.2663436709646376,1.0
90.70602121608674,14.178715333827089,11.40535534325845,0.0
131.32148485479098,10.76151960138678,19.838711291426062,0.0
146.94205543992464,1.9865400866790905,4.170627843046811,1.0
149.59955396524953,3.901690076842198,3.122150056060679,1.0
110.5474666936317,3.92217562357685,1.370563073532363,1.0
93.94298202364017,4.3013098496192095,2.846254271890847,1.0
135.04092188223194,1.777929340967901,3.244892625831017,1.0
134.07221362921547,0.9772860394051841,0.8288403173442044,1.0
97.50090570851737,3.1015585535620183,1.6467285572138417,1.0
108.32680683571525,3.8718055500383697,0.9043027896149192,1.0
138.2013151778277,0.8870755253320595,4.826693836026298,1.0
109.00220253134688,1.4498199317719174,3.31558314158326,1.0
149.93149041994914,1.4405652311003276,0.09566346276324411,1.0
130.78346146374065,12.175462016136018,16.75918195357272,0.0
137.8121696921059,4.029661387959024,0.3612148524214298,1.0
141.00209469411277,2.9990344436413747,3.9428320861923654,1.0
125.4909640422147,0.8938346340312875,2.142051548320587,1.0
108.33930156148867,4.847984030155648,0.44992682054123545,1.0
133.3042446963592,2.2000619096245835,4.8366330529858566,1.0
128.855112702422,3.83749965816567,3.2211690923565173,1.0
128.22847598284233,2.0361582318285505,4.123966010663247,1.0
121.64098944821812,3.4125342719905265,0.5883905995417132,1.0
122.38935729840748,0.5044249609206908,0.33240129788095096,1.0
129.3336750408409,0.5716589819734091,1.6976161280806434,1.0
116.93243210727144,1.871730852924605,0.8813070587866256,1.0
111.90716156815867,1.8348468304161825,4.835490116096422,1.0
101.91322010447836,3.9278259222787284,1.4964991932451366,1.0
99.8463544401734,1.6488651619239407,1.3630143235798249,1.0
95.42656711693306,0.4041078825801758,4.68530676544859,1.0
114.91921948673223,1.3137366073361139,4.371984117259203,1.0
96.28407940492666,3.61279015225775,2.3467977716490296,1.0
128.11199380968657,3.7207108786576444,3.0806959292807434,1.0
105.78987798379005,4.486145557654467,4.2857668353464655,1.0
120.76600265888176,2.8445068204832236,2.5051752877469164,1.0
132.5744373302827,3.4589258249832726,0.14403516540078876,1.0
91.92146126394773,0.4439389592057663,1.4216009812979735,1.0
124.06104834828776,2.5444069408523102,1.1799463321808483,1.0
103.2260605378478,0.5402437150212902,2.273366743398317,1.0
108.2859470142014,3.6907295259320048,3.8847075567893867,1.0
112.83929794552584,3.335161344588208,1.9331834707480033,1.0
103.59766245943482,4.046180105898737,1.7552796795405183,1.0
142.68018299813562,1.9194783120708259,0.2789846727853623,1.0
92.31919558949959,4.708468267046527,4.530980201334104,1.0
98.11469723314356,0.12661279535002012,4.195055331519535,1.0
138.22404577214058,4.37261492362305,4.5125913197617775,1.0
96.67829665544193,2.9934237407252695,4.020307670871902,1.0
93.545029197158,4.182074383171196,0.07176870555487824,1.0
135.35073501659812,3.8331762331780643,1.8262208672801417,1.0
117.08693431685924,2.4639190112617024,3.182502082610785,1.0
95.15675638020335,13.604208536925952,10.75479434736841,0.0
136.58585967636557,0.5045095822272305,4.217447897860839,1.0
98.73593676404795,1.7960046082507937,2.9953809622335372,1.0
92.40747543715679,4.965120593573685,0.8885051922014742,1.0
115.60118334160218,0.8557627438391413,1.5251542788892354,1.0
90.32155974239271,3.9881509673429045,1.5471115282950247,1.0
129.19362635811308,0.8934336870258253,0.2624873312115994,1.0
98.01262125004793,2.2999245266796415,2.3547146641347423,1.0
111.03665436930152,17.026293612303203,11.653647578880408,0.0
120.15638261239246,0.9165268542797433,1.2762335554601867,1.0
120.13426863787998,3.0399731217834507,1.1633434471036792,1.0
99.90108454774926,0.23577587178055193,2.365105086997843,1.0
126.36302343202928,3.754366512170889,0.12002956914681395,1.0
128.8577510622723,4.537587724918262,0.08323254047245432,1.0
125.241425136286,4.51704654460541,2.4575829033232126,1.0
98.00372094151595,3.6908816224144014,2.171245537242809,1.0
99.99804737527684,3.465924185686457,2.9539280179486522,1.0
141.45443171985522,1.046070373688004,1.6220948789533112,1.0
141.70500563244366,4.93724011730207,1.2093078336471685,1.0
142.5892755828072,4.852651398122753,0.9085172791222917,1.0
128.87405390526143,4.997747182688613,3.2681087845240926,1.0
133.1195473454399,2.0974454101382882,4.661397002262003,1.0
139.134820762908,0.09290312788533595,2.007530178167665,1.0
139.85992628538168,2.8275173090832597,2.0474092677677813,1.0
132.27265288813282,0.6751553272082794,3.034313759390312,1.0
102.52582293616807,2.053673473624646,3.545556681647458,1.0
142.23240530260568,1.4608005601908798,3.345761980654196,1.0
121.73165282136412,4.539051656454124,0.36211237884615166,1.0
101.83957280493897,2.9680057686133576,4.489065678142859,1.0
106.7442443214818,2.9109030880713553,3.643029133768478,1.0
115.38027841923106,3.19463720638973,0.6943285203874616,1.0
132.96799924853408,4.53845034275154,3.9841691125545724,1.0
127.02043575387725,1.2627433524000602,2.6275950238262027,1.0
137.82235293401453,1.8213922767335644,2.0673085743011965,1.0
147.77709398776307,4.77883178531152,1.7455245521020628,1.0
122.29796033389731,4.199934701614439,1.9403837944436164,1.0
143.17173771273417,2.7918942236562776,3.068191501600947,1.0
94.37739915292912,0.47706091324847155,4.529727272526481,1.0
121.96624413694633,2.5343105840638542,0.5669733534949856,1.0
94.07770496752282,3.7304644891793677,4.953689492320226,1.0
120.93314747731938,18.230368619366743,12.826109968995596,0.0
130.85210089138945,2.202298676018897,2.6213929481759584,1.0
145.64389383634705,1.5136777764192537,2.6384246925563204,1.0
103.91090685733113,10.67021373912447,19.409851988733955,0.0
114.55728367145583,3.5957219622814436,4.946564633647838,1.0
92.06847314575155,1.0848779739293852,0.43465964451554373,1.0
93.10734804809194,2.5697048417461366,0.4318845034015356,1.0
98.3924125395694,0.9407732695109722,0.13685680292618352,1.0
108.65051032398459,3.26107700608517,1.1869875742516518,1.0
114.97754335451326,3.6661763944778474,0.8296498950981757,1.0
112.87575768649793,10.948520901044713,14.694671855570064,0.0
120.3759766461582,0.6023767528790291,4.206229276248992,1.0
103.69002539294654,2.144487342685963,0.3415703154330435,1.0
120.37197070268738,4.399623778720548,4.8206025204997935,1.0
99.35635800699673,3.1874165341309784,4.19522466207663,1.0
104.06740288806805,0.03393131901173685,3.2984952279742252,1.0
112.04296200529434,0.1716796520448427,1.3071097362146333,1.0
103.46600407237963,3.101566852630648,1.7787435629997366,1.0
127.20960181086232,1.856103164944417,0.9814913999780955,1.0
94.92015373258027,2.005532415643369,0.9222451622141614,1.0
135.35873744367157,3.003677700928195,4.797057816358361,1.0
118.65862162152804,2.1477033132314096,0.2955874304376732,1.0
149.39894369168405,17.258398999434206,14.95020695676764,0.0
118.6708861403839,4.298263381548381,3.3254413409113726,1.0
124.78394746608365,2.6212118750040196,2.6816978629618697,1.0
117.82108661857211,4.661190558302178,1.242366632578552,1.0
132.1023121793943,4.8442732230429,2.8217104902718466,1.0
114.92493850916998,1.386438800680626,4.430551677027042,1.0
133.75340057402667,1.0886897930851724,2.7872254368419287,1.0
112.54245382197712,1.8447445947041419,1.7980569440182437,1.0
99.31266075745242,2.129562620317283,4.794908306141546,1.0
140.86683643300583,16.55656902160982,13.575136282560091,0.0
125.07003153272765,0.6724145978398349,0.3648912525541548,1.0
95.23312947195693,1.6260203753258047,0.3990829283933911,1.0
136.99607326467137,1.9253073067081294,4.196876091433184,1.0
97.97989974248104,3.8706994288932877,4.46353233336773,1.0
93.16291099097675,3.1624869632585426,1.5337093118092437,1.0
137.55442514233098,3.3432512382485333,3.3571858018647536,1.0
100.79079811731974,4.122806942037967,0.7685698293173449,1.0
137.93038568941378,2.2328301894712155,4.890212414519825,1.0
91.51133933418558,4.329906891685303,2.4091499433140138,1.0
141.55981302850512,4.887757766318545,1.2339283856711987,1.0
108.94792350761244,2.1772822404064622,0.16850083326167664,1.0
102.25711651135741,3.8048650058617968,2.5659584529219064,1.0
100.07294314494769,2.8438541859029955,0.575344513823311,1.0
125.95079029132192,1.468348299619937,2.654951431756892,1.0
96.5063478806153,4.893464831949069,3.4805540948652998,1.0
126.45710727840734,3.9725087645731634,3.3031788802391864,1.0
149.61878815196968,3.7653168782838025,4.494837244757696,1.0
119.65754941910902,0.9207282747629802,3.3971770472367147,1.0
100.47739312085514,3.9621603772502176,3.7796962980691893,1.0
147.9203146521978,3.9597172061220443,1.3187428106296661,1.0
98.06722104899609,4.2735423748678745,0.11011167156809332,1.0
98.30239732152272,2.1006203561726005,4.117297124537579,1.0
112.2698223780434,3.3707463456952995,2.1550319299189264,1.0
138.49240541763237,0.6636540800119506,4.8637169553995,1.0
146.3644324000194,2.639299190151203,0.632777263671157,1.0
98.92699841999509,2.643286305687803,4.5713221226732825,1.0
122.3157868017407,0.9756976765633818,3.3863429458362617,1.0
93.45998742303952,3.8444069406842236,1.907002723493303,1.0
104.07461620466242,3.2048230588752995,4.022487907306617,1.0
124.73703609173256,17.94090364079341,17.526629893869792,0.0
123.135571255005,3.8667474903012917,4.5166301325260925,1.0
102.11069267217704,2.8101642180294073,1.3353234664332814,1.0
125.65385604837053,11.923699206987541,15.916734964766295,0.0
142.35323606570122,1.7355623210277256,3.322380454452045,1.0
128.109316049194,1.904088909468133,0.5117236498018651,1.0
137.4854003922999,3.35567426544952,2.0658517125232794,1.0
92.03710150169871,3.6615366642892155,2.9764003284259943,1.0
132.5492490865809,1.008322263941932,0.8148003331406112,1.0
97.64980629448017,0.34496637694033994,3.5050242799274267,1.0
107.34449813622723,2.6882983587068625,2.0617224395716405,1.0
119.95957960312049,4.440260915649894,3.3601418140943293,1.0
103.94709184740799,17.20511550281261,19.44074485574521,0.0
102.59712920927504,2.034348739676433,1.3630824820550758,1.0
114.11689653299362,1.1671442633953215,2.306391218920954,1.0
124.8614502828876,2.687578713548792,2.042930906556229,1.0
115.48392768175233,0.23142768896489918,3.6768101486092997,1.0
92.60932605550516,3.387401489540948,1.996976716403724,1.0
127.52349638442394,2.7888445132558615,4.554943812560104,1.0
128.91068256311874,2.4553931638728974,0.5225839052696396,1.0
115.91301185375542,4.332587534317133,3.717940405893809,1.0
109.39492081010341,3.6558314785116233,3.0183626284444083,1.0
129.8776670454857,4.208058039490832,2.640108399074696,1.0
106.38630191733434,2.4295553465739843,2.6523372045910416,1.0
112.97989808979098,16.377882064584973,11.938164040370266,0.0
126.1333654784787,3.442174710637595,2.522355092223751,1.0
132.55780884670028,3.1089329085876742,1.024041656164885,1.0
140.47737227313672,2.494056429322323,0.9261481203179167,1.0
90.59512679219634,1.7163464204009142,4.073842166164286,1.0
106.26628209552545,2.286548053117381,3.292432487545845,1.0
120.82900283970596,4.786730559888561,1.3563644199057197,1.0
135.41099932383588,1.4857767783044733,4.343533794231929,1.0
96.46670221171809,2.4328646583985742,3.674746741681194,1.0
149.39571552516077,4.048227260263047,2.240041333043987,1.0
91.63136412900295,4.55495165444311,0.7485945485626622,1.0
130.97133623545704,3.3423056012197727,3.1892281930108424,1.0
145.50049048453323,0.5377587119304483,4.037083384403505,1.0
121.48007907839187,2.0019599796492304,0.9828985903981019,1.0
116.80769004394972,0.0916706111525406,0.302687670216078,1.0
138.4092303884212,3.831300797977276,0.49983508757304007,1.0
110.28019009838334,18.41316729794364,14.378105162458601,0.0
148.5403492343311,4.80505208813503,0.9797744266523978,1.0
101.01279360105977,4.372520062670105,1.2891468567229274,1.0
112.67504474021692,2.8382245334994094,3.6708225887506796,1.0
136.82592203750258,13.896777149349191,16.22028770332403,0.0
119.56908318259525,1.3479870809297734,4.298333221838055,1.0
102.5288296083948,2.498361948674318,0.2748190825490543,1.0
125.99118442709641,4.818475772485903,1.970020509358299,1.0
115.96340205138051,0.38092823052010505,0.4546161740726046,1.0
138.45224252871915,4.91376658325375,2.476877458554432,1.0
107.43511404444422,15.958707756600717,12.942465031546636,0.0
136.4189728964213,0.19103949941309983,3.8064744563411463,1.0
